imu,it,ex,ey,ez,ax,ay,az,temp
4,181,0.006391684990376,-0.050068192183971,0.005326403304935,-1.034310936927795,2.312834262847900,-9.500337600708007,26.41
4,182,0.006391684990376,-0.049002911895514,0.006391684990376,-0.996003091335297,2.341564893722534,-9.605684280395507,26.42
4,183,0.006391684990376,-0.050068192183971,0.006391684990376,-0.981637656688690,2.346353530883789,-9.500337600708007,26.42
4,184,0.006391684990376,-0.049002911895514,0.006391684990376,-0.976849198341370,2.317622661590576,-9.586529731750488,26.41
4,185,0.007456964813173,-0.050068192183971,0.006391684990376,-1.015156984329224,2.360718727111816,-9.581741333007812,26.41
4,186,0.006391684990376,-0.049002911895514,0.006391684990376,-0.962483763694763,2.355930328369141,-9.586529731750488,26.41
4,187,0.005326403304935,-0.049002911895514,0.007456964813173,-1.000791549682617,2.331988096237183,-9.553009986877441,26.41
4,188,0.007456964813173,-0.049002911895514,0.006391684990376,-1.019945502281189,2.322411060333252,-9.495549201965332,26.42
4,189,0.006391684990376,-0.049002911895514,0.006391684990376,-1.010368585586548,2.327199459075928,-9.610472679138183,26.42
4,190,0.006391684990376,-0.051133479923010,0.006391684990376,-1.043887853622436,2.331988096237183,-9.586529731750488,26.40
4,191,0.006391684990376,-0.051133479923010,0.006391684990376,-1.043887853622436,2.331988096237183,-9.586529731750488,26.40
4,192,0.007456964813173,-0.049002911895514,0.007456964813173,-1.024734020233154,2.341564893722534,-9.615261077880859,26.41
4,193,0.007456964813173,-0.051133479923010,0.006391684990376,-1.019945502281189,2.351141929626465,-9.553009986877441,26.40
4,194,0.006391684990376,-0.049002911895514,0.006391684990376,-0.996003091335297,2.336776494979858,-9.567376136779785,26.41
4,195,0.007456964813173,-0.050068192183971,0.006391684990376,-0.991214632987976,2.308045625686645,-9.495549201965332,26.42
4,196,0.006391684990376,-0.050068192183971,0.006391684990376,-0.952906787395477,2.303256988525391,-9.500337600708007,26.41
4,197,0.008522246032953,-0.049002911895514,0.006391684990376,-1.000791549682617,2.346353530883789,-9.620049476623535,26.39
4,198,0.005326403304935,-0.050068192183971,0.006391684990376,-1.010368585586548,2.331988096237183,-9.567376136779785,26.40
4,199,0.005326403304935,-0.049002911895514,0.006391684990376,-0.967272222042084,2.317622661590576,-9.581741333007812,26.42
4,200,0.006391684990376,-0.049002911895514,0.006391684990376,-1.043887853622436,2.331988096237183,-9.562587738037109,26.40
4,201,0.006391684990376,-0.049002911895514,0.007456964813173,-1.010368585586548,2.336776494979858,-9.548221588134765,26.42
4,202,0.007456964813173,-0.047937631607056,0.006391684990376,-0.991214632987976,2.365507364273071,-9.596106529235839,26.41
4,203,0.007456964813173,-0.050068192183971,0.006391684990376,-0.996003091335297,2.351141929626465,-9.600895881652832,26.42
4,204,0.006391684990376,-0.051133479923010,0.006391684990376,-1.015156984329224,2.351141929626465,-9.557799339294433,26.42
4,205,0.005326403304935,-0.049002911895514,0.007456964813173,-1.034310936927795,2.351141929626465,-9.576952934265136,26.39
4,206,0.005326403304935,-0.049002911895514,0.007456964813173,-1.034310936927795,2.351141929626465,-9.576952934265136,26.39
4,207,0.006391684990376,-0.050068192183971,0.007456964813173,-0.986426174640656,2.375084400177002,-9.572164535522460,26.42
4,208,0.007456964813173,-0.049002911895514,0.006391684990376,-1.029522418975830,2.303256988525391,-9.557799339294433,26.41
4,209,0.008522246032953,-0.049002911895514,0.006391684990376,-0.986426174640656,2.331988096237183,-9.576952934265136,26.41
4,210,0.007456964813173,-0.051133479923010,0.005326403304935,-0.996003091335297,2.360718727111816,-9.572164535522460,26.40
4,211,0.007456964813173,-0.049002911895514,0.007456964813173,-1.010368585586548,2.312834262847900,-9.610472679138183,26.40
4,212,0.006391684990376,-0.049002911895514,0.006391684990376,-1.000791549682617,2.336776494979858,-9.557799339294433,26.43
4,213,0.007456964813173,-0.049002911895514,0.005326403304935,-1.029522418975830,2.322411060333252,-9.591318130493164,26.39
4,214,0.006391684990376,-0.050068192183971,0.006391684990376,-1.010368585586548,2.360718727111816,-9.485972404479980,26.40
4,215,0.007456964813173,-0.049002911895514,0.006391684990376,-0.996003091335297,2.351141929626465,-9.591318130493164,26.41
4,216,0.005326403304935,-0.050068192183971,0.006391684990376,-1.000791549682617,2.312834262847900,-9.529067993164062,26.41
4,217,0.006391684990376,-0.050068192183971,0.006391684990376,-0.991214632987976,2.327199459075928,-9.495549201965332,26.41
4,218,0.007456964813173,-0.050068192183971,0.006391684990376,-1.015156984329224,2.331988096237183,-9.620049476623535,26.41
4,219,0.007456964813173,-0.050068192183971,0.006391684990376,-1.010368585586548,2.312834262847900,-9.548221588134765,26.42
4,220,0.007456964813173,-0.050068192183971,0.006391684990376,-1.010368585586548,2.312834262847900,-9.548221588134765,26.42
4,221,0.007456964813173,-0.050068192183971,0.007456964813173,-1.024734020233154,2.351141929626465,-9.576952934265136,26.40
4,222,0.007456964813173,-0.047937631607056,0.005326403304935,-1.010368585586548,2.312834262847900,-9.562587738037109,26.43
4,223,0.006391684990376,-0.049002911895514,0.006391684990376,-1.024734020233154,2.298468589782715,-9.543433189392089,26.43
4,224,0.006391684990376,-0.050068192183971,0.006391684990376,-0.981637656688690,2.341564893722534,-9.490760803222656,26.41
4,225,0.006391684990376,-0.049002911895514,0.006391684990376,-1.024734020233154,2.312834262847900,-9.572164535522460,26.41
4,226,0.007456964813173,-0.049002911895514,0.007456964813173,-0.976849198341370,2.365507364273071,-9.562587738037109,26.41
4,227,0.006391684990376,-0.050068192183971,0.006391684990376,-1.029522418975830,2.346353530883789,-9.543433189392089,26.40
4,228,0.006391684990376,-0.049002911895514,0.006391684990376,-1.019945502281189,2.322411060333252,-9.543433189392089,26.42
4,229,0.006391684990376,-0.050068192183971,0.006391684990376,-1.043887853622436,2.341564893722534,-9.576952934265136,26.42
4,230,0.005326403304935,-0.049002911895514,0.007456964813173,-0.996003091335297,2.365507364273071,-9.596106529235839,26.43
4,231,0.006391684990376,-0.050068192183971,0.006391684990376,-1.015156984329224,2.341564893722534,-9.553009986877441,26.40
4,232,0.006391684990376,-0.050068192183971,0.006391684990376,-1.000791549682617,2.336776494979858,-9.600895881652832,26.42
4,233,0.006391684990376,-0.049002911895514,0.007456964813173,-1.000791549682617,2.355930328369141,-9.529067993164062,26.41
4,234,0.006391684990376,-0.049002911895514,0.007456964813173,-1.000791549682617,2.355930328369141,-9.529067993164062,26.41
4,235,0.006391684990376,-0.050068192183971,0.007456964813173,-1.029522418975830,2.317622661590576,-9.505125999450683,26.41
